match_id,league_id,season,game_week,match_date,home_team,away_team,actual_home_goals,actual_away_goals,match_status,xg_home,xg_away,prob_home_win,prob_draw,prob_away_win,predicted_scoreline,predicted_scoreline_prob,prediction_confidence,prediction_date,predicted_outcome,actual_outcome,prediction_accuracy
UCL_2026_GS02_Villarreal_Napoli,UCL,2026,2.0,2026-10-13,Villarreal,Napoli,,,incomplete,1.2223754668447377,1.2113227607034114,0.3663362968580234,0.2700717912079379,0.3635919119340389,1-1,0.11808708790965217,0.5979895039994383,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS02_Aston Villa_Fenerbahce,UCL,2026,2.0,2026-10-14,Aston Villa,Fenerbahce,,,incomplete,1.75410366836011,1.0937012104256234,0.5223042495630629,0.23113927669752712,0.24655647373941003,1-0,0.10767685776008343,0.5875797193754284,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS02_Betis_Porto,UCL,2026,2.0,2026-10-14,Betis,Porto,,,incomplete,1.6241790101663778,1.21980982056512,0.46200843628949684,0.23867007511014476,0.2993214886003585,1-1,0.10295386655198946,0.5682424211739256,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS02_Bodo/Glimt_Dortmund,UCL,2026,2.0,2026-10-14,Bodo/Glimt,Dortmund,,,incomplete,1.8352226935567162,1.4437639346235986,0.46655135967002875,0.22265027703857554,0.3107983632913958,1-1,0.0969202287101153,0.6893375729693477,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS02_Feyenoord_Como,UCL,2026,2.0,2026-10-14,Feyenoord,Como,,,incomplete,1.6506301313385976,1.2863986741285331,0.45928700869304706,0.2345199633539647,0.3061930279529882,1-1,0.10239939234086465,0.5838955402268748,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS02_Lask Linz_Liverpool,UCL,2026,2.0,2026-10-14,Lask Linz,Liverpool,,,incomplete,1.1927790591406167,1.358692335779817,0.32690049395189946,0.2605229927149259,0.4125765133331746,1-1,0.11563994235638471,0.6367526864779347,2026-09-04 20:02:36.275835,Away Win,,
UCL_2026_GS02_Man City_Paris SG,UCL,2026,2.0,2026-10-14,Man City,Paris SG,,,incomplete,1.3039794489799652,1.6799150537712977,0.3000279101031915,0.23580533454068342,0.46416675535612495,1-1,0.10710447476011908,0.7685452517840635,2026-09-04 20:02:36.275835,Away Win,,
UCL_2026_GS02_Roma_Real Madrid,UCL,2026,2.0,2026-10-14,Roma,Real Madrid,,,incomplete,1.480958716791353,1.572609479868233,0.35681692286219363,0.23321448105902448,0.40996859607878194,1-1,0.10268208690142488,0.6720789201965197,2026-09-04 20:02:36.275835,Away Win,,
UCL_2026_GS02_Shakhtar Donetsk_AEK Athens,UCL,2026,2.0,2026-10-14,Shakhtar Donetsk,AEK Athens,,,incomplete,1.5145535272676982,1.2578705843157099,0.43177512423115705,0.24516001792088168,0.32306485784796124,1-1,0.10652799959115784,0.5742830735058473,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS02_Slovan Bratislava_Stuttgart,UCL,2026,2.0,2026-10-14,Slovan Bratislava,Stuttgart,,,incomplete,1.5471527982067528,1.4485196841969652,0.40125557766460157,0.23513563241243846,0.36360878992296,1-1,0.10241331294668955,0.5829538096256011,2026-09-04 20:02:36.275835,Home Win,,
